berita;ringkasan;url
Kasubdit Penegakan Hukum dan Pembinaan Ditlantas Polda Metro Jaya AKBP Budiyanto mengatakan tindakan tilang dilakukan dari pukul 06.00 WIB hingga pukul 14.00 WIB.;Tilang dilakukan dari pukul 06.00 - 14.00 WIB.;https://www.cnnindonesia.com/nasional/20180802200703-20-319088/sistem-ganjil-genap-tak-berlaku-untuk-penyandang-cacat
Presiden Joko Widodo alias Jokowi mendukung keputusan Gubernur DKI Jakarta Anies Baswedan merobohkan Jembatan Penyeberangan Orang (JPO) di Bundaran Hotel Indonesia dan menggantinya dengan penyeberangan jalan jenis pelican crossing.;Jokowi mendukung keputusan merobohkan JPO.;https://www.cnnindonesia.com/nasional/20180802194010-20-319082/jokowi-akui-bundaran-hi-lebih-sedap-dipandang-tanpa-jpo
Berdasarkan pantauan, penyeberang memiliki waktu menyeberang sekitar 13 detik. Anies menyatakan durasi itu ditentukan setelah melakukan sejumlah pertimbangan. ;Waktu menyeberang sekitar 13 detik.;https://www.cnnindonesia.com/nasional/20180802194010-20-319082/jokowi-akui-bundaran-hi-lebih-sedap-dipandang-tanpa-jpo
Ia juga mengerahkan sejumlah petugas Dinas Perhubungan DKI untuk membantu sekaligus memastikan pejalan kaki dapat menyeberang dengan baik dan aman.;Pengerahan sejumlah petugas Dinas Perhubungan DKI.;https://www.cnnindonesia.com/nasional/20180802194010-20-319082/jokowi-akui-bundaran-hi-lebih-sedap-dipandang-tanpa-jpo
Presiden Joko Widodo meninjau trotoar di kawasan Jalan Jenderal Sudirman dan Jalan MH Thamrin, Jakarta, dan mencoba pelican crossing untuk memantau kesiapan Asian Games 2018. ;Presiden Joko Widodo meninjau trotoar dan mencoba pelican crossing.;https://www.cnnindonesia.com/nasional/20180802185853-20-319053/jajal-pelican-crossing-jokowi-acungkan-jempol-untuk-anies
Acungan jempol kepada Gubernur DKI Jakarta Anies Baswedan dan keberadaan ibundanya, Aliyah Rasyid, pun mewarnai agenda itu.;Acungan jempol kepada Anies dan ibundanya.;https://www.cnnindonesia.com/nasional/20180802185853-20-319053/jajal-pelican-crossing-jokowi-acungkan-jempol-untuk-anies
Proses pembangunan jembatan penyeberangan multiguna (JPM) atau Skybridge Tanah Abang dimulai hari ini.;Proses pembangunan JPM dimulai hari ini.;https://www.cnnindonesia.com/nasional/20180803162759-20-319297/skybridge-tanah-abang-mulai-dibangun-target-rampung-oktober
Direktur PD Pembangunan Sarana Jaya Yoory Pinontoan pun memastikan proses pembangunan Skybridge tersebut tidak akan menganggu para pedagang yang berada di Jalan Jatibaru Raya.;Proses pembangunan Skybridge tidak akan mengganggu pedagang.;https://www.cnnindonesia.com/nasional/20180803162759-20-319297/skybridge-tanah-abang-mulai-dibangun-target-rampung-oktober
Skybridge tersebut dibangun di atas ruas Jalan Jatibaru Raya, dan akan menghubungkan antara Stasiun Tanah Abang dengan Blok G.;Skybridge dibangun di atas Jalan Jatibaru Raya.;https://www.cnnindonesia.com/nasional/20180803162759-20-319297/skybridge-tanah-abang-mulai-dibangun-target-rampung-oktober
Yoory menerangkan pembangunan Skybridge dilakukan dengan menggunakan sistem knock down. Kerangka atau konstruksi akan dilakukan di sebuah pabrik di Tangerang, lalu di bawa ke kawasan Tanah Abang untuk dipasang.;Pembangunan Skybridge menggunakan sistem knock down.;https://www.cnnindonesia.com/nasional/20180803162759-20-319297/skybridge-tanah-abang-mulai-dibangun-target-rampung-oktober
Untuk hari ini, kata Yoory, pihaknya dan Pemkot Jakarta Pusat juga akan melakukan sosialisasi kepada para pedagang terkait dimulainya proses pembangunan skybridge. ;Sosialisasi proses pembangunan skybridge.;https://www.cnnindonesia.com/nasional/20180803162759-20-319297/skybridge-tanah-abang-mulai-dibangun-target-rampung-oktober
Kemudian, untuk pemasangan tiangnya akan dilaksanakan dalam waktu lima sampai 10 hari ke depan. Yorry mengatakan target skybridge itu sudah siap dibangun dan dapat digunakan adalah pada 15 Oktober 2018.;Skybridge ditargetkan dapat digunakan 15 Oktober 2018.;https://www.cnnindonesia.com/nasional/20180803162759-20-319297/skybridge-tanah-abang-mulai-dibangun-target-rampung-oktober
Pembangunan skybridge tersebut, lanjut Yoory, dilakukan PT Amarta Karya (Persero) dengan pengawasan pembangunan oleh PT Bina Karya (Persero).;Pembangunan skybridge dilakukan PT Amarta Karya.;https://www.cnnindonesia.com/nasional/20180803162759-20-319297/skybridge-tanah-abang-mulai-dibangun-target-rampung-oktober
Yoory menambahkan proses pembangunan skybridge tersebut akan dilakukan dalam dua gilir waktu (shift), yakni siang dan malam hari.;Pembangunan skybridge dilakukan dua shift.;https://www.cnnindonesia.com/nasional/20180803162759-20-319297/skybridge-tanah-abang-mulai-dibangun-target-rampung-oktober
Polda Metro Jaya mencatat pelanggaran perluasan ganjil genap hingga hari ketiga, Jumat (3/8) mencapai 3.508 kasus.;Pelanggaran perluasan ganjil genap mencapai 3.508 kasus.;https://www.cnnindonesia.com/nasional/20180803084441-20-319135/tiga-hari-perluasan-ganjil-genap-polisi-tindak-3508-kasus
Jumlah pelanggaran relatif menurun pada hari ketiga dibandingkan hari pertama dan kedua.;Pelanggaran menurun pada hari ketiga.;https://www.cnnindonesia.com/nasional/20180803084441-20-319135/tiga-hari-perluasan-ganjil-genap-polisi-tindak-3508-kasus
Kepala Subdirektorat Pembinaan dan Penegakan Hukum Direktorat Lalu Lintas Polda Metro Jaya Ajun Komisaris Besar Polisi Budiyanto di Jakarta, Sabtu, mengatakan penegakan hukum pada hari ketiga sebanyak 254 kasus. ;Penegakan hukum pada hari ketiga sebanyak 254 kasus.;https://www.cnnindonesia.com/nasional/20180803084441-20-319135/tiga-hari-perluasan-ganjil-genap-polisi-tindak-3508-kasus
Dilaporkan Antara, secara rinci pelanggaran pada hari kedua mencapai 1.330 kasus dan hari pertama sebanyak 1.102 kasus, sehingga jika ditotal dalam tiga hari ada 3.508 pelanggaran ganjil genap.;3.508 pelanggaran ganjil genap dalam tiga hari.;https://www.cnnindonesia.com/nasional/20180803084441-20-319135/tiga-hari-perluasan-ganjil-genap-polisi-tindak-3508-kasus
Budiyanto mengatakan penindakan pelanggaran terbanyak terjadi di Jawa Timur sebanyak 216, diikuti 207 kasus di Jakarta Utara, Jakarta Selatan dengan 177 kasus, dan Jakarta Pusat sebanyak 166 kasus.;Penindakan pelanggaran terbanyak terjadi di Jawa Timur.;https://www.cnnindonesia.com/nasional/20180803084441-20-319135/tiga-hari-perluasan-ganjil-genap-polisi-tindak-3508-kasus
Sekitar 508 lembar Surat Izin Mengemudi (SIM) dan 568 lembar Surat Tanda Nomor Kendaraan (STNK) turut disita sebagai bukti pelanggaran. ;SIM dan STNK disita sebagai bukti pelanggaran.;https://www.cnnindonesia.com/nasional/20180803084441-20-319135/tiga-hari-perluasan-ganjil-genap-polisi-tindak-3508-kasus
Seorang relawan Koalisi Pejalan Kaki (KoPK) bernama Alif dilaporkan mengalami memar di kepala, karena dipukul helm oleh seorang pengendara motor ojek daring Grab. ;Relawan KoPK dilaporkan mengalami memar di kepala.;https://www.cnnindonesia.com/nasional/20180808193024-20-320680/pejalan-kaki-dipukul-helm-pengemudi-ojek-daring-cedera
Insiden itu terjadi ketika sang pengendara tidak terima ketika Alif menegurnya karena melintas di trotoar ketika dia sedang berjalan.;Pengendara tidak terima Alif menegurnya.;https://www.cnnindonesia.com/nasional/20180808193024-20-320680/pejalan-kaki-dipukul-helm-pengemudi-ojek-daring-cedera
Kendati demikian, Alif sempat menceritakan kepada Alfred kronologi kejadian. ;Alif menceritakan kronologi kejadian.;https://www.cnnindonesia.com/nasional/20180808193024-20-320680/pejalan-kaki-dipukul-helm-pengemudi-ojek-daring-cedera
Menurut Alfred, Alif saat itu hendak pulang di kediamannya di Jatiwaringin, Pondok Gede, Jakarta Timur dengan berjalan kaki.;Alif hendak pulang di kediamannya.;https://www.cnnindonesia.com/nasional/20180808193024-20-320680/pejalan-kaki-dipukul-helm-pengemudi-ojek-daring-cedera
Alif yang melihat banyak kendaraan naik ke trotoar karena macet berinisiatif untuk merekam kejadian itu di aplikasi Koalisi Pejalan Kaki.;Alif merekam kendaraan naik ke trotoar.;https://www.cnnindonesia.com/nasional/20180808193024-20-320680/pejalan-kaki-dipukul-helm-pengemudi-ojek-daring-cedera
Dia ingin berkontribusi untuk mengedukasi warganet dengan rekaman itu, sekaligus menegur para pelanggar.;Dia ingin mengedukasi warganet sekaligus menegur pelanggar.;https://www.cnnindonesia.com/nasional/20180808193024-20-320680/pejalan-kaki-dipukul-helm-pengemudi-ojek-daring-cedera
Tak disangka setelah menegur pengendara sepeda motor perempuan yang merupakan pengemudi ojek daring itu, Alif kembali dihampiri oleh pengemudi perempuan itu. ;Setelah menegur, Alif dihampiri pengemudi perempuan.;https://www.cnnindonesia.com/nasional/20180808193024-20-320680/pejalan-kaki-dipukul-helm-pengemudi-ojek-daring-cedera
Seperti yang terlihat dalam video, Alif kemudian dipukul dengan helm oleh perempuan itu.;Alif dipukul dengan helm.;https://www.cnnindonesia.com/nasional/20180808193024-20-320680/pejalan-kaki-dipukul-helm-pengemudi-ojek-daring-cedera
Hingga saat ini, KoPK sedang mencari tahu tentang identitas perempuan tersebut tetapi belum membuahkan hasil.;KoPK mencari identitas perempuan.;https://www.cnnindonesia.com/nasional/20180808193024-20-320680/pejalan-kaki-dipukul-helm-pengemudi-ojek-daring-cedera
Polisi akan memberlakukan pengalihan arus lalu lintas saat pendaftaran calon presiden dan calon wakil presiden di sekitar Komisi Pemilihan Umum, Jalan Imam Bonjol, Jakarta Pusat, Jumat (10/8).;Pengalihan arus lalu lintas saat pendaftaran calon presiden dan wakil presiden.;https://www.cnnindonesia.com/nasional/20180809180337-20-320983/polisi-akan-alihkan-arus-lalu-lintas-saat-pendaftaran-capres
Direktur Lalu Lintas Polda Metro Jaya Kombes Yusuf mengatakan rencana pengaturan dan pengalihan arus lalu lintas telah direncanakan.;Pengaturan dan pengalihan arus lalu lintas telah direncanakan.;https://www.cnnindonesia.com/nasional/20180809180337-20-320983/polisi-akan-alihkan-arus-lalu-lintas-saat-pendaftaran-capres
Kepala Bagian Operasi Ditlantas Polda Metro Jaya AKBP Sudarmanto mengatakan terdapat tiga rute pengalihan arus lalin untuk pendaftaran capres.;Tiga rute pengalihan arus lalin.;https://www.cnnindonesia.com/nasional/20180809180337-20-320983/polisi-akan-alihkan-arus-lalu-lintas-saat-pendaftaran-capres
Sudarmanto mengatakan pengalihan arus lalin juga bersifat kondisional dan akan berlangsung saat capres mendaftarkan diri ke KPU.;Pengalihan arus lalin bersifat kondisional.;https://www.cnnindonesia.com/nasional/20180809180337-20-320983/polisi-akan-alihkan-arus-lalu-lintas-saat-pendaftaran-capres
Jelang masa akhir pendaftaran capres dan cawapres untuk Pilpres 2019, pengamanan di seputar Komisi Pemilihan Umum (KPU) ditingkatkan. ;Pengamanan di seputar KPU ditingkatkan.;https://www.cnnindonesia.com/nasional/20180810095019-20-321141/hari-terakhir-pendaftar-pilpres-jalan-depan-kpu-ditutup
Dari pantauan CNNIndonesia.com, jalanan di depan KPU pun ditutup dan dipasang kawat berduri. Personel polisi dan TNI pun tampak berjaga di sekitar kantor KPU;Jalan depan KPU ditutup dan dipasang kawat berduri.;https://www.cnnindonesia.com/nasional/20180810095019-20-321141/hari-terakhir-pendaftar-pilpres-jalan-depan-kpu-ditutup
Akibat penutupan jalan tersebut, arus lalu lintas di perempatan dekat kantor KPU pun padat, baik dari arah Kuningan maupun dari arah Jalan Diponegoro.;Arus lalu lintas di perempatan dekat KPU padat akibat penutupan jalan.;https://www.cnnindonesia.com/nasional/20180810095019-20-321141/hari-terakhir-pendaftar-pilpres-jalan-depan-kpu-ditutup
Kapolres Jakarta Pusat Kombes Roma Hutajulu mengatakan pengamanan di Kantor KPU terbagi menjadi tiga ring, yakni pengamanan di bagian dalam kantor, sisi halaman, dan bagian jalan. ;Pengamanan di KPU terbagi menjadi tiga ring.;https://www.cnnindonesia.com/nasional/20180810095019-20-321141/hari-terakhir-pendaftar-pilpres-jalan-depan-kpu-ditutup
Roma mengatakan jumlah personel Polri dan TNI yang dikerahkan dalam pengamanan kali ini berjumlah sekitar empat ribu personel yang tersebar di sejumlah titik.;Polri dan TNI yang dikerahkan dalam pengamanan berjumlah empat ribu.;https://www.cnnindonesia.com/nasional/20180810095019-20-321141/hari-terakhir-pendaftar-pilpres-jalan-depan-kpu-ditutup
Roma pun memastikan pengamanan dan pengawalan kepada masing-masing paslon diperlakukan sama, dan tidak ada pengaman maupun pengawalan khusus.;Roma memastikan pengamanan dan pengawalan kepada paslon sama.;https://www.cnnindonesia.com/nasional/20180810095019-20-321141/hari-terakhir-pendaftar-pilpres-jalan-depan-kpu-ditutup
Namun, untuk penutupan jalan di depan kantor KPU akan dilakukan hingga proses pendaftaran paslon selesai dilakukan.;Penutupan jalan hingga proses pendaftaran paslon selesai.;https://www.cnnindonesia.com/nasional/20180810095019-20-321141/hari-terakhir-pendaftar-pilpres-jalan-depan-kpu-ditutup
Lebih dari itu, Roma pun berharap agar proses pendaftaran berjalan tertib dan lancar serta tidak ada bentrokan yang terjadi antar massa pendukung paslon.;Roma berharap proses pendaftaran tertib dan lancar.;https://www.cnnindonesia.com/nasional/20180810095019-20-321141/hari-terakhir-pendaftar-pilpres-jalan-depan-kpu-ditutup
Rencananya pasangan Joko Widodo-Ma'ruf Amin rencananya akan mendaftar pada pukul 09.00 WIB. Sementara pasangan Prabowo Subianto- Sandiaga Uno akan mendaftarkan diri setelah salat Jumat di Masjid Istqilal.;Rencana mendaftar pasangan Joko Widodo-Ma'aruf Amin dan pasangan Prabowo Subianto- Sandiaga Uno.;https://www.cnnindonesia.com/nasional/20180810095019-20-321141/hari-terakhir-pendaftar-pilpres-jalan-depan-kpu-ditutup
Dinas Perhubungan DKI Jakarta melakukan pengalihan arus lalu lintas selama pelaksanaan torch relay atau kirab obor Asian Games 2018. ;Pengalihan arus lalu lintas dilakukan selama kirab obor.;https://www.cnnindonesia.com/nasional/20180814214738-20-322330/jalanan-jakarta-yang-ditutup-saat-kirab-obor-asian-games
Hari ini, Rabu (15/8) rute kirab obor tersebut akan dimulai dari Lippo Kramat Jati-Taman Mini Indonesia Indah (TMII)-Ragunan-Balai Kota.;Rute kirab obor dimulai dari Lippo Kramat Jati.;https://www.cnnindonesia.com/nasional/20180814214738-20-322330/jalanan-jakarta-yang-ditutup-saat-kirab-obor-asian-games
Kirab tersebut rencananya akan dimulai pukul 08.00 WIB.;Kirab dimulai pukul 08.00 WIB.;https://www.cnnindonesia.com/nasional/20180814214738-20-322330/jalanan-jakarta-yang-ditutup-saat-kirab-obor-asian-games
Sejumlah ruas jalan yang dilintasi oleh kirab obor Asian Games 2018 esok hari tersebut di antaranya Jalan Raya Bogor, Jalan Raya Pondok Gede, Jalan Taman Mini I, TMII, Jalan TB Simatupang, Universitas Tama Jagakarsa, Jalan Tanjung Barat Lama, Perlintasan Poltangan.;Ruas jalan yang dilintasi kirab obor Asian Games 2018.;https://www.cnnindonesia.com/nasional/20180814214738-20-322330/jalanan-jakarta-yang-ditutup-saat-kirab-obor-asian-games
Kepala Dinas Perhubungan DKI Jakarta Andri Yansyah mengatakan untuk ruas jalan lainnya yang merupakan rute kirab obor Asian Games 2018 akan dilakukan buka-tutup secara situasional saat rombongan kirab melintas.;Buka tutup ruas jalan rute kirab obor secara situasional.;https://www.cnnindonesia.com/nasional/20180814214738-20-322330/jalanan-jakarta-yang-ditutup-saat-kirab-obor-asian-games
Andri pun mengimbau kepada para pengguna jalan untuk menghindari ruas jalan yang digunakan untuk kirab obor Asian Games 2018 tersebut.;Andri mengimbau untuk menghindari ruas jalan yang digunakan kirab obor.;https://www.cnnindonesia.com/nasional/20180814214738-20-322330/jalanan-jakarta-yang-ditutup-saat-kirab-obor-asian-games
Kirab obor Asian Games 2018 bakal dimulai dari Jakarta Timur dan Jakarta Selatan pada Rabu (15/8). Lalu berputar ke seluruh penjuru Jakarta. ;Kirab obor dimulai dari Jakarta Timur dan Jakarta Selatan.;https://www.cnnindonesia.com/nasional/20180814214738-20-322330/jalanan-jakarta-yang-ditutup-saat-kirab-obor-asian-games
Puncak kirab dilakukan pada Sabtu (18/8) dengan mengarak obor dari Monas menuju Gelora Bung Karno.;Puncak kirab dilakukan pada Sabtu (18/8).;https://www.cnnindonesia.com/nasional/20180814214738-20-322330/jalanan-jakarta-yang-ditutup-saat-kirab-obor-asian-games
Sejumlah jalan akan ditutup dan dialihkan saat upacara pembukaan Asian Games 2018 yang berlangsung pada Sabtu (18/8), mulai pukul 14.00 WIB. ;Jalan ditutup dan dialihkan saat upacara Asian Games 2018.;https://www.cnnindonesia.com/nasional/20180816141527-20-322777/lima-arus-lalu-lintas-dialihkan-saat-pembukaan-asian-games
Kasubdit Penegakan Hukum dan Pembinaan Ditlantas Polda Metro Jaya AKBP Budiyanto mengatakan sejumlah arus lalu lintas akan dialihkan agar tidak mengganggu masyarakat saat acara digelar. ;Sejumlah arus lalu lintas akan dialihkan.;https://www.cnnindonesia.com/nasional/20180816141527-20-322777/lima-arus-lalu-lintas-dialihkan-saat-pembukaan-asian-games
Budiyanto mengatakan ada lima pengalihan arus lalin saat pembukaan Asian Games.;Lima pengalihan arus lalin saat pembukaan.;https://www.cnnindonesia.com/nasional/20180816141527-20-322777/lima-arus-lalu-lintas-dialihkan-saat-pembukaan-asian-games
Rute pertama adalah pengalihan untuk kendaraan yang berasal dari fly over Senayan dan Ladogi. Kendaraan yang datang dari Semanggi akan diarahkan lurus ke Slipi.;Pengalihan untuk kendaraan dari fly over Senayan dan Ladogi.;https://www.cnnindonesia.com/nasional/20180816141527-20-322777/lima-arus-lalu-lintas-dialihkan-saat-pembukaan-asian-games
Pengalihan kedua yaitu rute pintu FX Sudirman atau Jalan Pintu Satu Senayan akan ditutup pada saat upacara pembukaan Asian Games. Nantinya kendaraan dari arah Bundaran Senayan akan diarahkan lurus ke Semanggi melalui jalur cepat.;Pengalihan kedua yaitu rute pintu FX Sudirman.;https://www.cnnindonesia.com/nasional/20180816141527-20-322777/lima-arus-lalu-lintas-dialihkan-saat-pembukaan-asian-games
